"Catalog_ID","Quantity","Name","Price","Brewery","Beer","ABV","IBU","Style","Sub.Style","Rating","Description","Last_Updated"
"ADJCSCOSYFIBUCCFYCQIERTH",24,"Public Coast Coconut Brown 12oz",2.25,"Public Coast Brewing Co","Coconut Brown",5.3,28,"Brown Ale","Other","(3.84)","""Dear Winter Ales: In the words of singles guru/gal pal Carrie Bradshaw, we are so over you, they’ll have to invent a new word for “over.” We’re seeing Coconut Brown Ale now. Sure, it could just be a rebound beverage, with its whiff of tropical notes like chocolatey cocoa butter, palm trees, and cabana service. We do not care. Because, Winter Ales, you and me? We are d-o-n-e. "" ","2020-11-05 12:38:34"
"RNSNYEYPW6ZKQ3DDAQZDZUDC",12,"Val-Dieu Winter Ale",11,"Brasserie de l'Abbaye du Val-Dieu","Val-Dieu Bière de Noël",7,18,NA,"Winter Warmer","(3.48)","","2020-11-04 13:18:34"
"PYPUKECDAGXN6G4HYI6L2TEV",24,"Von Ebert Seamless/Volatile Substance/Sector 7 16oz",4.5,"Von Ebert Brewing","Seamless Transition",8,NA,"IPA","Imperial / Double","(4.05)","Simcoe, Citra, Mosaic, Strata, and Galaxy give this beer the utmost dankness with pineapple, mango, and jackfruit.","2020-11-04 13:18:34"
"HWZ23JWQ36I3LKN4WFHIUNWD",12,"Sante Adairius Saison Bernice 750ml",18,"Sante Adairius Rustic Ales","Saison Bernice",6.5,NA,"Farmhouse Ale","Saison","(4.36)","Saison Bernice is an exquisitely fermented farmhouse ale. Dry and refreshing, Bernice is made of the freshest on-hand and locally available ingredients. She receives multiple yeast additions, including Brettanomyces, and is further aged in the bottle. ","2020-11-04 13:18:34"
"LNATHOXL3J67MKU4RR4QS3QT",12,"Sante Adairius Cellarman 750ml",18,"Sante Adairius Rustic Ales","Cellarman",6.2,NA,"Farmhouse Ale","Saison","(4.31)","Non Barrel-aged. Collaboration with Triple Rock Brewery, brewed at Sante Adairius ","2020-11-04 13:18:34"
"PSIZHJCD2XWBK6M36B4RTXVQ",23,"Mast Landing Wavy Days",4.5,"Mast Landing Brewing Co.","Wavy Days",7,NA,"IPA","New England","(4.01)","This balanced IPA provides a tropical rush to ensure the days stay wavy. A blend of hops from the American northwest bring notes of grapefruit, melon, and sweet pine over a luscious body. ","2020-11-04 13:18:34"
"L5LM63SZISG7EGXKTAIN2PKU",24,"Mast Landing Neon Sails",4.25,"Mast Landing Brewing Co.","Neon Sails",6.3,NA,"IPA","American","(3.9)","A bright array of flavors lighting up the horizon. Brewed with Citra, Simcoe, and Azacca hops. You’ll find notes of orange and tropical fruits, with slight floral and pine as well. ","2020-11-04 13:18:34"
"YLDZ6LKQ4HJIRETXMHLOGVUB",20,"Fieldwork Astro Ballet",5.25,"Fieldwork® Brewing Company","Astro Ballet",8,NA,"IPA","Imperial / Double","(3.92)","Westcoast IPA Brewed With Amarillo ","2020-11-04 13:18:34"
"2ENWFJNUPIHRDPUXFVMGP7OI",23,"Lumberbeard Brewing Dreams Get Brewed",4.25,"Lumberbeard Brewing","Dreams Get Brewed",9.3,44,"IPA","Imperial / Double New England","(4.2)","Double dry hopped with Citra, Mosiac and Idaho 7 ","2020-11-04 13:18:34"
"YSZ76R6LTPEEMDRWRJH3KBGS",22,"Lupulin Brewing Imperial CPB",5,"Lupulin Brewing Company ","Imperial CPB",10,NA,"Porter","Imperial / Double","(4.28)","Even more layers of decadent chocolate and peanut butter flavor built into a big and rich oatmeal porter make this beer even more impossible to resist. We're still not sorry. ","2020-11-04 13:18:34"
"YGPOWTRDBGYXOJ66D2UY2CGC",12,"deGarde The Frais Strata",18,"de Garde Brewing","The Frais: Strata",5.5,NA,"Farmhouse Ale","American Wild Ale","(4.15)","A spontaneous wild ale aged in oak barrels for two years, dry hopped with fresh strata hops ","2020-11-04 13:18:34"
"34R2WXJ42VZUFA4F37DV2WYE",23,"Occidental Dark Lager 16oz",3,"Occidental Brewing Co.","Czech Style Dark Lager",5,NA,"Lager","Euro Dark","(3.69)","","2020-11-04 13:18:34"
"UL5KNEXJZEDTMUNIEGRW65H5",47,"Centr CBD",4,"Urban Farm Fermentory","Dry Cidah",6.5,NA,"Cider","Traditional","(3.49)","A blend of fresh pressed Maine apples wild fermented with naturally occurring yeasts until the cidah is bone dry. ","2020-11-04 13:18:34"
"5BEBV2HW2QGLHANSXO6EQBQL",12,"Samuel Smith Winter Welcome 550ml",5,"Samuel Smith","Winter Welcome Ale",6,32,NA,"Winter Ale","(3.52)","This seasonal beer is a limited edition brewed for the short days and long nights of winter. The full body resulting from fermentation in ‘stone Yorkshire squares’ and the luxurious malt character, which will appeal to a broad range of drinkers, is balanced against whole-dried Fuggle and Golding hops with nuances and complexities that should be contemplated before an open fire.","2020-11-04 13:18:34"
"7AT45D3O4EYBM5MC4YUJWW2G",10,"Ecliptic Cismic Collab 500ml",13,"Ecliptic Brewing","Hazy Double IPA",8,NA,"IPA","Imperial / Double New England","(3.97)","Cosmic Collaboration with Firestone Walker for Ecliptic's 5 Year/5 Beers Series. ","2020-11-04 13:18:34"
"OLB5JH2D2VKRCUGORRNWGZGZ",24,"Ecliptic Seventh Orbit 16oz",4.5,"Ecliptic Brewing","Seventh Orbit Raspberry Chocolate Golden Ale",NA,NA,NA,"Golden Ale","(3.91)","","2020-11-04 13:18:34"
"KSZSY5S6EUQBDLOE7KGATRDK",12,"Centr CBD",3.25,"Urban Farm Fermentory","Dry Cidah",6.5,NA,"Cider","Traditional","(3.49)","A blend of fresh pressed Maine apples wild fermented with naturally occurring yeasts until the cidah is bone dry. ","2020-11-02 12:24:51"
"VMEYJNWA4J22NL62RY5XYPOQ",23,"Airways Preflight Pilsner",3.5,"Airways Brewing Company","Pre-Flight Pils",4.6,30,"Pilsner","Other","(3.52)","Our take on a pre-prohibition style pilsner; fuller in body with a distinct, spicy hop presence. Next time you get that middle seat on a cross-country red-eye, this may keep you from clobbering that kid who keeps kicking the back of your seat.","2020-11-02 12:24:51"
"C2ENHWMZHNEJS7G7GZJKH2FW",9,"Airways Brewing Rochelle Rochelle",4,"Airways Brewing Company","Rochelle, Rochelle: the Beer",7,NA,"IPA","New England","(4.15)","Collab with Narrows Brewing and The Beer Junction. ","2020-11-02 12:24:51"
"RAX4W23PHTQQQBSZDTVDTQA5",24,"Full Sail Wreck the Halls",3.5,"Full Sail Brewing Company","Wreck the Halls",6.5,NA,NA,"Winter Warmer","(3.57)","A sublime hybrid of an American style IPA and a winter warmer. The result is a bold brew that celebrates the holidays with an intriguing blend of Centennial hops providing elegant citrus notes balanced by a backdrop of a rich caramel malt body. Dry hopped to amplify the aromas and flavor. ","2020-11-02 12:24:51"
"R6JNDM6O3VU535B73XEQDAWN",10,"Deschutes Super Jubel 12oz",5,"Deschutes Brewery","Super Jubel",10.4,55,NA,"Winter Warmer","(3.89)","A Super-Duper Jubelale. It's made with the same recipe as Jubelale, but with an increased amount of malt to create a stronger beer for the most festive time of the year. Some of it is aged in Oregon Pinot oak casks then blended it back in to create a Super Smooth Experience. ","2020-11-02 12:24:51"
"4G56ZCXTF4XQYZ4QTMIAF3B4",8,"Non Sequitur Beer Project I Voted",4,"Non Sequitur Beer Project","I Voted Today",5,NA,"Pale Ale","American","(3.92)","Our spiritual collab with Tired Hands from Ardmore, PA. A DDH Oat American Pale with Mandarina Bavaria, Amarillo t90, + Amarillo T45. ","2020-11-02 12:24:51"
"AWP23TKRQO6B5PBO3XZ7JQ77",25,"Cellarmaker New Beer Smell 16oz",4,"Cellarmaker Brewing Company","New Beer Smell",5.7,34,"Pale Ale","American","(3.96)","HBC 344, Nelson, Mosaic, Motueka ","2020-11-02 12:24:51"
"YL5GK4LS7EVSYKNSKOV7HOEW",21,"Propolis Spruce pale ale",4.75,"Propolis Brewing ","SPA Spruce Pale Ale",6,NA,"Pale Ale","American","(4.11)","","2020-11-02 12:24:51"
"T4DC2YYUTUO7722CKNCIOFDI",46,"Georgetown Meowsa! 12oz",2.5,"Georgetown Brewing Company","MEOWSA!",8.4,60,"IPA","Imperial / Double","(4.05)","Medwards says ""If you force fed a watermelon a steady diet of mandarin oranges and pineapples and then dropped said watermelon into a wood chipper, the resulting aromas and flavors that came out the business end of the wood chipper would be the best way to describe the new DIPA. As much as i dislike the term 'juicy' this DIPA is very much juicy and has very little bitterness for the style."" - Straight from the brewer's mouth. ","2020-11-02 12:24:51"
"DO7ZZMXXLGBL4XLUVRQYJYYQ",19,"Root Beer",2,"Root Beer","Root Beer",NA,NA,NA,NA,NA,NA,"2020-11-02 12:24:51"
"QRPCQCZZXMMNOUPFKALPKLBI",46,"Heater Allen Abzug",3.5,"Heater Allen Brewing","Abzug",3.75,26,"Lager","Vienna","(3.7)","In the late 1800s, Vienna brewers made three versions of their amber lagers. The highest alcohol version was called Marzen or Fest Bier. The lowest alcohol version was called Abzug, which means ""discount"" or ""reduction"" in German. These beers were the Austrian version of session beers. Our version tips the scales at 3.75% alcohol by volume. It's crisp, refreshing, with a nice floral Saaz hop nose, a malty palate, and a clean finish. This is the beer we brew for the wineries during harvest, but it's available to everyone. ","2020-10-30 12:37:51"
"CALNATDTOL3XUVIRVBPVWGFW",44,"Heater Allen Pilsner 16oz",3.5,"Heater Allen Brewing","Pils",5,38,"Pilsner","Czech","(3.75)","This is our take of the renowned Bohemian-style pale lager that you might find in Bavaria or the Czech Republic. Ours is a little more golden, rounder, and a little more malt driven than many other versions. The beer possesses strong hop character that is balanced by its rich, round, malty palate. Refreshing and balanced, this beer is a favorite of our winery friends during harvest. ","2020-10-30 12:37:51"
"IHQVX2YNWQHIC3WBDPPTM77B",16,"DAB",2.5,"Dortmunder Actien-Brauerei","DAB Export / Dortmunder Export",5,23,"Lager","Dortmunder / Export","(3.05)","Following the introduction of the bottom-fermented brewing process in the mid-19th century, a new beer type became popular and shaped the consumption habits of beer drinkers. The fresh, pale brew with its mildly hoppy flavour became one of the star products of its age. That is why Dortmunder style is considered a milestone in the development of beer culture in the world and became a synonym for superior quality. DAB Dortmunder Export is the finest example of the special bottom-fermented blond lager. It is a harmoniously balanced, crisp and easy-to-drink beer with pleasingly gentle notes of hops and malt. A very well-rounded taste profile with a soft and elegant texture. ","2020-10-29 12:44:21"
"RQAAKC27F6QWAUQYG3LTPFLW",24,"Lowercase When Sauvs Cry 16oz",4.5,"Lowercase Brewing","When Sauvs Cry",5.1,NA,"Pilsner","Other","(N/A)","In collaboration with Full Throttle Bottles and Bottleworks","2020-10-29 12:44:21"
"4PANBJFP2XWKNQJQXKQJ5XGJ",24,"Lowercase Dorkmunder 16oz",4.5,"Lowercase Brewing","Dortmunder",5.8,NA,"Lager","Dortmunder / Export","(3.7)","Full-bodied and malty, this golden beauty is refreshing enough to satisfy your thirst any time of day. ","2020-10-29 12:44:21"
"XKHTHTA2KFXOPB3HYXSKA7D3",24,"Holy Mountain Infinite Visions IPA 16oz",5,"Holy Mountain Brewing","Infinite Visions",7,NA,"IPA","American","(4.16)","IPA brewed with Pilsner malt, Two Row, chit malt, and spelt. It was hopped with Idaho 7 and Mosaic, and ran through our hop back with whole leaf Citra & Simcoe. Dry hopped heavily with more Idaho 7 and Mosaic. ","2020-10-29 12:44:21"
"VOHX55N7DWSPM4IYLPK7UPJW",24,"Holy Mountain Visual Field Pale 16oz",4.25,"Holy Mountain Brewing","Visual Field",5.7,NA,"Pale Ale","American","(4.06)","Visual Field is a juicy and aromatic Pale Ale brewed with a large percentage of malted oats and generously hopped and dry-hopped with Mosaic and Comet. ","2020-10-29 12:44:21"
"VJBN4H6S7KKEBSBWWS4QCP7W",23,"Adroit Theory What Evils Lurk 16oz",5.25,"Adroit Theory","What Evil Lurks [Mostra Coffee + Toasted Coconut + Toasted Marshmallow + Saigon Cinnamon] (Ghost 774)
",13.5,33,"Stout","Russian Imperial","(4.41)","","2020-10-29 12:44:21"
"CCTLMSBCSOCE2OJKPLWKL452",24,"Revision Planet Lovetron / To Dream 16oz",4,"Revision Brewing Company","Planet Lovetron",6.5,25,"IPA","New England","(4.05)","Hitch a free ride onboard the Mothership Connection to Planet Lovetron. Ease your mind and soul with bright citrus and stonefruit flavors of Amarillo, Mosaic and Citra hops, floating on a pillowy bed of malted goodness. You might love these hops, but they love you back even more. Soak in the positive vibes and exercise your posifunkentronic membranes while digging your place in the universe, tasty beer in hand. ","2020-10-29 12:44:21"
"KZ4RFD4WL7DAZDS5TK2XBHXI",24,"Holy Mountain The White Lodge",3.5,"Holy Mountain Brewing","The White Lodge",4.8,NA,"Wheat Beer","Witbier","(3.78)","","2020-10-29 12:44:21"
"ZGBPCXX2AV37JEUSVNL763HH",12,"Chainline FLX  #2",10,"Chainline Brewing Company","FLX #1: Sour IPA",6,NA,"IPA","Sour","(3.9)","The first release from our ongoing FLX series. This sour IPA was made using a blend of souring cultures, then dry-hopped with Citra, Idaho 7 and nugget hops. The base malt came from Skagit Valley malting in addition to some spelt and wheat. Look for more from this series coming soon on draft and in bottles! ","2020-10-28 12:54:11"
"O24LQMXNIYA4Q3U6BUKCBFCO",11,"Chainline Bent Frame 375ml",10,"Chainline Brewing Company","Bent Frame Barleywine",11,NA,"Barleywine","American","(N/A)","A traditional American barleywine made using old and new-school hops. This malt and hop forward big beer will remind you of 2005 and has great dark fruity complements and piney reminiscence. ","2020-10-28 12:54:11"
"RXWD7HH4STU3362Y3R6PZ3UZ",24,"Chainline Think Again 16oz",4,"Chainline Brewing Company","Think Again",6.2,NA,"IPA","American","(3.84)","Think Again is a West Coast IPA that is a completely quaffable new-age IPA. It combined a slew of fruity, tropical hops with just a touch of old-school pine and citrus. Tasting notes include orange marmalade, fresh berries, and a nice rounded dankness on the back end. You won't think again about having another.","2020-10-28 12:54:11"
"G2ZRW6BR547THYTEJI7R66HG",26,"Block 15 Dab Lab Full Melt 16oz",4.25,"Block 15 Brewing Company","The DAB Lab, Full Melt",7,NA,"IPA","American","(4.15)","The DAB Lab series focuses on vibrant hop-forward ales that prominently feature hop extractions. Full Melt features a hazy combination of Simcoe Co2 extract in the kettle, Ekuanot Incognito in the Whirlpool, and Citra Cryo for a double dry hop. A juicy, tropical triple play. ","2020-10-28 12:54:11"
"ZA4W24MRCS5GG3JPVDH6AXE5",24,"Captured by Porches Undead Porter 16oz",3.5,"Captured by Porches Brewing Company","Undead Porter",6.3,NA,"Porter","American","(3.53)","","2020-10-27 12:49:19"
"3FZKQRUHZLD2OA3XA46Q6RYY",24,"Occidental & Baerlic Northwest Pilsner 16oz",2.75,"Occidental Brewing Co.","Kölsch",4.5,NA,"Lager","Kölsch","(3.61)","This is Occidental's homage to the delicious ale of Cologne, Germany. Crisp and dry, it is clean and lager-like, with a pleasant, slightly spicy hop profile supplied by German Perle. Very ""sessionable."" ","2020-10-27 12:49:19"
"IOQBM2AVYRJLXZYYTGEUYQ37",12,"Captured By Porches Invasive Species 500ml",3.75,"Captured by Porches Brewing Company","Invasive Species IPA",6.3,70,"IPA","American","(3.47)","Malty and full in the front, balanced by hop bitterness. Kent Golding and Cascade hops provide an aromatic finish to this crisp, rich brew. Available year round in 1/2 bbl kegs, and in quarters as cask ale by request. Made with 100% organic grains, regionally grown and locally malted. ","2020-10-27 12:49:19"
"AI327V7CKGCDPUVSELXIVI2B",18,"Flatland Imaginary Images 16oz",5.25,"Flatland Brewing Company","Imaginary Images",6.3,35,"IPA","New England","(3.81)","Hazy DDH IPA w/Galaxy, Idaho 7, Cashmere","2020-10-26 12:34:53"
"RPUHDZJECCBCCOCGMFTEEXB5",24,"Bale Breaker Desert Bite 12oz",2.25,"Bale Breaker Brewing Company","Desert Bite IPA",7.1,55,"IPA","American","(3.94)","Made with the elements in mind, Desert Bite IPA is intended for those who take on the outdoors no matter the season. With a variety of five hops: Simcoe, Cascade, Mosaic, Loral, and Ahtanum and an ABV of 7.1% it’s appropriate this fruity and clear-bodied IPA was saved for last. ","2020-10-26 12:34:53"
"RYKCX23VAYENNITILGYI6AJE",24,"Leinenkugels Snow Drift Porter",2,"Jacob Leinenkugel Brewing Company","Snowdrift Vanilla Porter",6,16,"Porter","American","(3.52)","Leinenkugel’s® Snowdrift Vanilla Porter® is a fuller-bodied beer brewed with roasted malts for a flavor with hints of cocoa, coffee and caramel. And it’s aged on real vanilla for a smooth, creamy taste that makes it perfect for warming up winter. Pair it with heavier foods like glazed ham with cherries, slow roasted meats, or sweet potato casserole. ","2020-10-26 12:34:53"
"LJOXBCMQJHGYHADT44PNTXUA",24,"Nectar Creek Strawberry",2.5,"Nectar Creek Mead","Reserve Series Batch #4: Strawberry/Rhubarb Mead",9.8,NA,"Mead","Other","(3.7)","Batch Number 4 brings together pure wildflower honey with juicy berries and tart rhubarb. Aged in Pinot Noir barrels, delicate and bright strawberry flavors complement the assertive rhubarb. ","2020-10-26 12:34:53"
"HNFSCXTYAMDS3XYMWDXN6CDV",9,"Boochcraft You Are Radiant 16oz",4.5,"Boochcraft","You Are Radiant",7,NA,NA,"Kombucha","(N/A)","This is our Boochy twist on a Gin and Tonic. Late summer blueberries mingle with juniper, lime, and centaury (trust us on this one) to create a brilliantly bitter-sweet ode to the classic cocktail. This Booch is dry, aromatic, and seriously sessionable. ","2020-10-26 12:34:53"
"FLNBTH42NLBX3CT32INOZI7C",14,"Sierra Nevada Seasonal 12oz",2,"Sierra Nevada Brewing Co.","Pale Ale",5.6,38,"Pale Ale","American","(3.64)","Our most popular beer, Sierra Nevada Pale Ale is a delightful interpretation of a classic style. It has a deep amber color and an exceptionally full-bodied, complex character. Generous quantities of premium Cascade hops give the Pale Ale its fragrant bouquet and spicy flavor. ","2020-10-26 12:34:53"
"TV2QDFTBHHULQ7QKYXPJ7C4O",24,"Occidental Edel-Hell 12oz",2,"Occidental Brewing Co.","Edel-Hell",5,NA,"Lager","Helles","(3.71)","","2020-10-26 12:34:53"
"2YL6CDAZKJ646X5RPI6TR5PV",23,"Culmination Glitch 12oz",2.5,"Culmination Brewing Company","Glitch",5.8,NA,"IPA","American","(4.05)","Kviek india pale ale ","2020-10-26 12:34:53"
"QY2ZTQPWWOCCVI5RQR5U5PF2",23,"Old Town Pilsner",3.5,"Old Town Brewing","Pilsner",4.9,32,"Pilsner","Other","(3.47)","This brilliant Pilsner is packed full of delicate German Nobel hop aroma and flavor. Beautifully exquisite, with impeccable balance, and lingering notes of fresh flowers and honeyed biscuits. It's light-bodied, finishing with a crisp bite that is unbeatably refreshing. ","2020-10-26 12:34:53"
